,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,Month,Day,Hour,Minute,Second,risehour,riseminute,sethour,setminute
5827,8.21,53,30.4,96,41.92,2.25,9,6,18,25,21,6,8,18,34
5828,18.75,53,30.4,95,30.14,2.25,9,6,18,20,20,6,8,18,34
5829,33.95,54,30.4,94,66.69,3.37,9,6,18,15,23,6,8,18,34
5830,23.15,54,30.4,93,35.07,5.62,9,6,18,10,25,6,8,18,34
5831,38.48,54,30.4,92,51.04,2.25,9,6,18,5,20,6,8,18,34
5832,68.92,55,30.4,91,34.42,4.5,9,6,18,0,20,6,8,18,34
5833,79.45,55,30.4,90,32.36,4.5,9,6,17,55,21,6,8,18,34
5834,100.95,56,30.4,91,41.24,4.5,9,6,17,50,18,6,8,18,34
5835,146.41,56,30.39,90,53.35,2.25,9,6,17,45,20,6,8,18,34
5836,159.12,56,30.39,90,42.02,2.25,9,6,17,40,22,6,8,18,34
5837,182.95,56,30.39,89,20.01,4.5,9,6,17,35,19,6,8,18,34
5838,211.22,56,30.39,89,36.95,3.37,9,6,17,30,19,6,8,18,34
5839,250.48,56,30.39,90,10.97,4.5,9,6,17,25,21,6,8,18,34
5840,319.5,56,30.39,90,60.0,3.37,9,6,17,20,22,6,8,18,34
5841,280.16,56,30.39,92,57.4,3.37,9,6,17,15,22,6,8,18,34
5842,468.75,55,30.39,93,39.23,1.12,9,6,17,10,25,6,8,18,34
5843,246.22,54,30.39,93,128.9,3.37,9,6,17,5,21,6,8,18,34
5844,152.79,54,30.39,93,31.97,4.5,9,6,17,0,22,6,8,18,34
5845,192.54,54,30.39,94,23.8,2.25,9,6,16,55,22,6,8,18,34
5846,155.49,54,30.4,93,52.99,4.5,9,6,16,50,24,6,8,18,34
5847,227.73,55,30.39,93,11.07,5.62,9,6,16,45,22,6,8,18,34
5848,225.04,55,30.39,92,1.38,5.62,9,6,16,40,22,6,8,18,34
5849,265.17,56,30.39,91,44.71,4.5,9,6,16,35,22,6,8,18,34
5850,424.49,56,30.39,91,47.97,4.5,9,6,16,30,20,6,8,18,34
5851,305.13,56,30.39,90,6.76,3.37,9,6,16,25,22,6,8,18,34
5852,483.37,56,30.39,90,32.39,5.62,9,6,16,20,20,6,8,18,34
5853,434.18,56,30.39,90,50.46,5.62,9,6,16,15,20,6,8,18,34
5854,279.35,56,30.39,89,58.59,3.37,9,6,16,10,20,6,8,18,34
5855,246.76,57,30.39,88,49.17,9.0,9,6,16,5,19,6,8,18,34
5856,347.15,57,30.39,86,63.06,1.12,9,6,16,0,21,6,8,18,34
5857,489.78,57,30.39,86,51.16,5.62,9,6,15,55,22,6,8,18,34
5858,542.74,56,30.39,85,20.1,3.37,9,6,15,50,20,6,8,18,34
5859,366.17,56,30.39,87,82.46,9.0,9,6,15,45,19,6,8,18,34
5860,463.62,56,30.39,85,25.0,2.25,9,6,15,40,19,6,8,18,34
5861,448.12,56,30.39,89,1.88,4.5,9,6,15,35,18,6,8,18,34
5862,428.2,56,30.39,90,12.89,3.37,9,6,15,30,20,6,8,18,34
5863,314.74,56,30.39,89,40.88,10.12,9,6,15,25,19,6,8,18,34
5864,309.65,56,30.39,88,62.15,4.5,9,6,15,20,20,6,8,18,34
5865,354.86,56,30.39,87,34.44,6.75,9,6,15,15,19,6,8,18,34
5866,384.22,57,30.39,87,54.56,4.5,9,6,15,10,24,6,8,18,34
5867,389.25,57,30.39,88,330.83,4.5,9,6,15,5,19,6,8,18,34
5868,641.01,58,30.39,85,23.62,9.0,9,6,15,0,23,6,8,18,34
5869,435.61,58,30.39,85,2.21,6.75,9,6,14,55,22,6,8,18,34
5870,584.98,58,30.39,85,334.24,4.5,9,6,14,50,18,6,8,18,34
5871,900.04,58,30.39,84,357.05,6.75,9,6,14,45,24,6,8,18,34
5872,589.95,58,30.4,85,46.55,9.0,9,6,14,40,22,6,8,18,34
5873,666.6,58,30.39,85,51.74,9.0,9,6,14,35,19,6,8,18,34
5874,565.82,59,30.39,82,24.23,3.37,9,6,14,30,25,6,8,18,34
5875,498.63,60,30.39,81,332.52,9.0,9,6,14,25,22,6,8,18,34
5876,1116.92,59,30.4,82,2.4,10.12,9,6,14,20,18,6,8,18,34
5877,975.31,59,30.4,81,14.59,3.37,9,6,14,15,18,6,8,18,34
5878,694.47,59,30.4,83,7.96,7.87,9,6,14,10,21,6,8,18,34
5879,356.21,59,30.4,81,55.27,6.75,9,6,14,5,23,6,8,18,34
5880,1094.71,60,30.41,80,23.98,12.37,9,6,14,0,22,6,8,18,34
5881,1138.21,59,30.4,79,56.31,0.0,9,6,13,55,20,6,8,18,34
5882,845.89,59,30.4,79,4.72,7.87,9,6,13,50,18,6,8,18,34
5883,418.52,59,30.4,78,66.6,4.5,9,6,13,45,25,6,8,18,34
5884,1058.52,60,30.41,78,4.59,11.25,9,6,13,40,23,6,8,18,34
5885,1030.36,60,30.4,75,60.16,5.62,9,6,13,35,22,6,8,18,34
5886,1022.54,60,30.4,76,25.93,7.87,9,6,13,30,21,6,8,18,34
5887,1024.68,60,30.41,76,7.18,5.62,9,6,13,25,24,6,8,18,34
5888,1036.05,59,30.41,75,357.75,7.87,9,6,13,20,21,6,8,18,34
5889,1039.33,59,30.41,76,52.11,7.87,9,6,13,15,21,6,8,18,34
5890,1045.99,59,30.41,77,13.55,4.5,9,6,13,10,20,6,8,18,34
5891,1057.23,59,30.41,76,5.82,5.62,9,6,13,5,19,6,8,18,34
5892,1065.47,59,30.41,76,29.14,3.37,9,6,13,0,20,6,8,18,34
5893,1061.0,58,30.41,75,20.92,4.5,9,6,12,55,22,6,8,18,34
5894,1064.29,59,30.41,72,44.83,4.5,9,6,12,50,23,6,8,18,34
5895,1067.7,58,30.41,77,32.89,4.5,9,6,12,45,21,6,8,18,34
5896,1069.02,58,30.42,76,28.94,5.62,9,6,12,40,19,6,8,18,34
5897,1075.79,58,30.42,78,46.86,6.75,9,6,12,35,21,6,8,18,34
5898,1076.68,58,30.42,78,36.17,6.75,9,6,12,30,22,6,8,18,34
5899,1047.92,58,30.42,81,358.32,4.5,9,6,12,25,19,6,8,18,34
5900,618.81,58,30.42,82,26.1,7.87,9,6,12,20,24,6,8,18,34
5901,655.28,58,30.42,81,335.75,7.87,9,6,12,15,24,6,8,18,34
5902,1083.17,58,30.42,80,0.71,6.75,9,6,12,10,26,6,8,18,34
5903,1081.85,58,30.42,81,28.2,7.87,9,6,12,5,20,6,8,18,34
5904,1101.78,58,30.42,82,7.68,3.37,9,6,12,0,24,6,8,18,34
5905,1098.4,58,30.42,81,346.75,4.5,9,6,11,55,20,6,8,18,34
5906,1063.62,58,30.42,80,35.37,7.87,9,6,11,50,21,6,8,18,34
5907,1061.6,58,30.42,80,56.97,1.12,9,6,11,45,21,6,8,18,34
5908,1058.16,58,30.42,80,50.0,4.5,9,6,11,40,21,6,8,18,34
5909,1053.32,58,30.42,78,24.6,4.5,9,6,11,35,23,6,8,18,34
5910,1045.95,58,30.42,77,140.55,4.5,9,6,11,30,21,6,8,18,34
5911,1039.55,58,30.42,79,30.23,7.87,9,6,11,25,20,6,8,18,34
5912,1034.72,58,30.42,77,31.61,3.37,9,6,11,20,20,6,8,18,34
5913,1031.17,58,30.42,76,336.34,5.62,9,6,11,15,22,6,8,18,34
5914,1023.67,58,30.42,75,56.35,4.5,9,6,11,10,24,6,8,18,34
5915,1015.39,59,30.42,72,341.28,5.62,9,6,11,5,23,6,8,18,34
5916,1007.97,59,30.42,72,13.68,6.75,9,6,11,0,19,6,8,18,34
5917,1000.69,59,30.42,72,7.97,3.37,9,6,10,55,22,6,8,18,34
5918,993.08,59,30.42,73,51.26,7.87,9,6,10,50,24,6,8,18,34
5919,982.99,59,30.42,72,346.29,6.75,9,6,10,45,22,6,8,18,34
5920,971.67,58,30.42,74,59.57,9.0,9,6,10,40,18,6,8,18,34
5921,962.23,58,30.42,74,10.84,4.5,9,6,10,35,22,6,8,18,34
5922,951.29,58,30.42,75,43.98,4.5,9,6,10,30,23,6,8,18,34
5923,938.72,58,30.42,75,78.64,2.25,9,6,10,25,23,6,8,18,34
5924,925.0,57,30.42,77,49.86,5.62,9,6,10,20,21,6,8,18,34
5925,914.7,57,30.42,80,15.3,10.12,9,6,10,15,19,6,8,18,34
5926,899.86,57,30.42,81,37.39,1.12,9,6,10,10,18,6,8,18,34
5927,887.75,57,30.43,79,21.34,7.87,9,6,10,5,22,6,8,18,34
5928,876.46,57,30.42,78,53.13,4.5,9,6,10,0,20,6,8,18,34
5929,858.95,57,30.42,78,18.05,6.75,9,6,9,55,20,6,8,18,34
5930,845.77,58,30.42,76,47.28,6.75,9,6,9,50,22,6,8,18,34
5931,832.41,59,30.42,73,79.4,5.62,9,6,9,45,27,6,8,18,34
5932,817.35,60,30.42,67,12.63,6.75,9,6,9,40,23,6,8,18,34
5933,804.26,59,30.42,43,86.52,4.5,9,6,9,35,21,6,8,18,34
5934,787.28,58,30.42,61,26.45,5.62,9,6,9,30,20,6,8,18,34
5935,772.64,58,30.42,68,49.01,5.62,9,6,9,25,18,6,8,18,34
5936,757.23,58,30.42,69,353.18,3.37,9,6,9,20,23,6,8,18,34
5937,735.57,58,30.42,68,79.45,5.62,9,6,9,15,22,6,8,18,34
5938,716.79,58,30.42,67,45.92,5.62,9,6,9,10,22,6,8,18,34
5939,699.56,59,30.42,66,47.46,2.25,9,6,9,5,22,6,8,18,34
5940,673.18,59,30.42,62,35.0,9.0,9,6,9,0,21,6,8,18,34
5941,662.85,60,30.42,61,7.43,1.12,9,6,8,55,24,6,8,18,34
5942,646.03,61,30.42,57,98.46,5.62,9,6,8,50,22,6,8,18,34
5943,632.69,61,30.42,47,304.83,2.25,9,6,8,45,20,6,8,18,34
5944,615.77,62,30.42,48,80.6,3.37,9,6,8,40,21,6,8,18,34
5945,597.42,62,30.42,27,165.63,4.5,9,6,8,35,18,6,8,18,34
5946,576.26,62,30.41,31,53.06,1.12,9,6,8,30,21,6,8,18,34
5947,557.86,61,30.41,33,84.46,5.62,9,6,8,25,21,6,8,18,34
5948,539.11,61,30.41,41,62.57,3.37,9,6,8,20,20,6,8,18,34
5949,522.4,61,30.41,38,96.76,3.37,9,6,8,15,24,6,8,18,34
5950,499.23,61,30.41,37,127.54,5.62,9,6,8,10,21,6,8,18,34
5951,475.69,60,30.41,41,123.65,2.25,9,6,8,5,18,6,8,18,34
5952,459.73,60,30.41,40,57.55,2.25,9,6,8,0,19,6,8,18,34
5953,433.22,59,30.41,45,111.75,4.5,9,6,7,55,23,6,8,18,34
5954,404.99,59,30.41,49,123.16,5.62,9,6,7,50,22,6,8,18,34
5955,386.61,58,30.41,46,164.8,4.5,9,6,7,45,20,6,8,18,34
5956,374.52,58,30.41,45,129.24,5.62,9,6,7,40,21,6,8,18,34
5957,345.83,56,30.4,43,132.71,3.37,9,6,7,35,22,6,8,18,34
5958,324.7,55,30.4,47,86.35,3.37,9,6,7,30,18,6,8,18,34
5959,299.2,52,30.4,47,94.21,2.25,9,6,7,25,19,6,8,18,34
5960,269.55,51,30.4,54,174.26,4.5,9,6,7,20,21,6,8,18,34
5961,241.89,50,30.4,54,166.34,5.62,9,6,7,15,22,6,8,18,34
5962,210.89,49,30.4,54,178.39,4.5,9,6,7,10,18,6,8,18,34
5963,174.64,48,30.4,57,174.27,5.62,9,6,7,5,20,6,8,18,34
5964,158.75,47,30.4,58,166.44,6.75,9,6,7,0,19,6,8,18,34
5965,52.26,46,30.4,61,167.7,5.62,9,6,6,55,20,6,8,18,34
5966,27.36,46,30.4,60,161.59,4.5,9,6,6,50,20,6,8,18,34
5967,25.74,46,30.4,61,178.21,4.5,9,6,6,45,21,6,8,18,34
5968,24.24,46,30.39,61,185.25,5.62,9,6,6,40,22,6,8,18,34
5969,22.66,45,30.39,61,180.72,6.75,9,6,6,35,25,6,8,18,34
5970,20.82,45,30.39,61,171.88,5.62,9,6,6,30,19,6,8,18,34
5971,18.91,45,30.39,61,179.96,7.87,9,6,6,25,20,6,8,18,34
5972,16.6,45,30.39,64,187.35,9.0,9,6,6,20,21,6,8,18,34
5973,13.19,45,30.39,65,186.94,5.62,9,6,6,15,22,6,8,18,34
5974,9.02,45,30.39,65,181.04,7.87,9,6,6,10,26,6,8,18,34
5975,8.4,45,30.39,65,186.55,5.62,9,6,6,5,26,6,8,18,34
5976,6.12,45,30.39,65,171.92,7.87,9,6,6,0,19,6,8,18,34
5977,4.28,45,30.39,66,175.65,6.75,9,6,5,55,22,6,8,18,34
5978,3.01,45,30.38,67,185.99,5.62,9,6,5,50,23,6,8,18,34
5979,2.86,45,30.38,68,184.27,5.62,9,6,5,45,23,6,8,18,34
5980,2.92,45,30.38,68,188.12,6.75,9,6,5,40,23,6,8,18,34
5981,3.24,45,30.38,68,169.43,7.87,9,6,5,35,22,6,8,18,34
5982,2.88,45,30.38,68,183.95,6.75,9,6,5,30,30,6,8,18,34
5983,2.96,45,30.38,68,181.79,6.75,9,6,5,25,25,6,8,18,34
5984,2.67,45,30.38,68,180.68,6.75,9,6,5,20,26,6,8,18,34
5985,2.27,45,30.38,67,187.03,6.75,9,6,5,15,20,6,8,18,34
5986,2.06,45,30.38,66,153.88,5.62,9,6,5,10,18,6,8,18,34
5987,2.2,46,30.38,66,175.11,5.62,9,6,5,5,21,6,8,18,34
5988,2.36,46,30.38,66,179.78,5.62,9,6,5,0,22,6,8,18,34
5989,2.39,46,30.38,65,158.82,7.87,9,6,4,55,22,6,8,18,34
5990,2.2,46,30.38,66,194.1,6.75,9,6,4,50,18,6,8,18,34
5991,2.45,45,30.38,66,179.01,4.5,9,6,4,45,21,6,8,18,34
5992,2.38,45,30.38,67,164.79,6.75,9,6,4,40,20,6,8,18,34
5993,2.4,46,30.38,68,164.63,6.75,9,6,4,35,18,6,8,18,34
5994,2.35,46,30.38,66,178.58,6.75,9,6,4,30,20,6,8,18,34
5995,2.44,46,30.38,66,157.67,6.75,9,6,4,25,19,6,8,18,34
5996,2.66,46,30.38,67,184.73,6.75,9,6,4,20,20,6,8,18,34
5997,2.8,46,30.38,67,176.79,5.62,9,6,4,15,24,6,8,18,34
5998,2.5,46,30.38,67,158.64,6.75,9,6,4,10,20,6,8,18,34
5999,2.35,46,30.38,68,182.32,9.0,9,6,4,5,19,6,8,18,34
6000,2.55,45,30.38,68,179.28,4.5,9,6,4,0,21,6,8,18,34
6001,2.17,45,30.38,70,190.17,9.0,9,6,3,55,22,6,8,18,34
6002,2.3,45,30.38,70,184.93,6.75,9,6,3,50,25,6,8,18,34
6003,2.51,45,30.38,71,165.78,5.62,9,6,3,45,20,6,8,18,34
6004,2.96,45,30.38,71,186.43,7.87,9,6,3,40,18,6,8,18,34
6005,2.8,45,30.38,71,191.09,5.62,9,6,3,35,21,6,8,18,34
6006,2.96,45,30.38,71,183.33,5.62,9,6,3,30,19,6,8,18,34
6007,2.64,45,30.38,71,172.28,6.75,9,6,3,25,23,6,8,18,34
6008,3.24,45,30.38,72,167.27,5.62,9,6,3,20,22,6,8,18,34
6009,2.65,45,30.38,73,182.43,6.75,9,6,3,15,18,6,8,18,34
6010,3.57,46,30.38,74,187.74,7.87,9,6,3,10,19,6,8,18,34
6011,3.11,46,30.38,73,180.81,6.75,9,6,3,5,19,6,8,18,34
6012,3.09,46,30.38,74,186.68,5.62,9,6,3,0,19,6,8,18,34
6013,3.28,46,30.39,74,182.13,9.0,9,6,2,55,23,6,8,18,34
6014,3.31,46,30.39,75,165.66,5.62,9,6,2,50,18,6,8,18,34
6015,3.54,46,30.39,75,174.93,5.62,9,6,2,45,27,6,8,18,34
6016,3.87,46,30.39,76,175.7,6.75,9,6,2,40,25,6,8,18,34
6017,4.28,46,30.39,76,189.11,7.87,9,6,2,35,22,6,8,18,34
6018,4.04,47,30.39,76,189.49,7.87,9,6,2,30,24,6,8,18,34
6019,2.89,47,30.39,75,172.68,3.37,9,6,2,25,20,6,8,18,34
6020,2.69,47,30.39,75,185.38,5.62,9,6,2,20,23,6,8,18,34
6021,2.94,47,30.39,75,179.86,5.62,9,6,2,15,20,6,8,18,34
6022,3.21,47,30.39,75,159.56,7.87,9,6,2,10,19,6,8,18,34
6023,3.03,47,30.39,75,162.13,5.62,9,6,2,5,21,6,8,18,34
6024,2.99,47,30.39,75,176.38,6.75,9,6,2,0,18,6,8,18,34
6025,3.44,47,30.39,75,168.18,5.62,9,6,1,55,27,6,8,18,34
6026,2.74,47,30.4,75,137.91,4.5,9,6,1,50,21,6,8,18,34
6027,2.48,47,30.39,76,182.34,5.62,9,6,1,45,19,6,8,18,34
6028,2.05,47,30.39,75,180.13,5.62,9,6,1,40,22,6,8,18,34
6029,2.28,47,30.39,76,152.6,7.87,9,6,1,35,21,6,8,18,34
6030,2.93,47,30.39,75,170.24,6.75,9,6,1,30,20,6,8,18,34
6031,2.8,47,30.39,75,157.3,4.5,9,6,1,25,20,6,8,18,34
6032,2.86,47,30.4,76,165.85,6.75,9,6,1,20,18,6,8,18,34
6033,2.78,47,30.4,76,179.69,5.62,9,6,1,15,23,6,8,18,34
6034,2.73,47,30.4,76,185.45,6.75,9,6,1,10,22,6,8,18,34
6035,3.08,47,30.4,76,177.44,5.62,9,6,1,5,20,6,8,18,34
6036,2.87,47,30.4,76,196.33,6.75,9,6,1,0,20,6,8,18,34
6037,2.69,47,30.41,76,144.09,6.75,9,6,0,55,21,6,8,18,34
6038,2.44,47,30.41,78,148.06,9.0,9,6,0,50,22,6,8,18,34
6039,3.15,47,30.41,82,127.69,5.62,9,6,0,45,21,6,8,18,34
6040,3.82,47,30.41,79,154.48,6.75,9,6,0,30,23,6,8,18,34
6041,3.8,47,30.41,80,186.3,5.62,9,6,0,25,24,6,8,18,34
6042,2.7,47,30.41,79,131.28,3.37,9,6,0,20,22,6,8,18,34
6043,2.27,46,30.42,74,166.48,7.87,9,6,0,5,19,6,8,18,34
6044,3.06,46,30.42,73,166.61,7.87,9,6,0,0,23,6,8,18,34
6045,2.34,46,30.43,72,165.48,6.75,9,5,23,55,20,6,8,18,35
6046,2.28,47,30.43,70,181.46,6.75,9,5,23,50,20,6,8,18,35
6047,2.19,47,30.43,70,164.29,5.62,9,5,23,45,23,6,8,18,35
6048,2.27,48,30.43,67,166.15,4.5,9,5,23,40,22,6,8,18,35
6049,2.27,48,30.43,64,135.83,4.5,9,5,23,35,21,6,8,18,35
6050,2.35,48,30.43,64,167.51,6.75,9,5,23,30,19,6,8,18,35
6051,2.5,48,30.43,58,159.4,6.75,9,5,23,25,24,6,8,18,35
6052,2.5,47,30.43,58,172.24,4.5,9,5,23,20,19,6,8,18,35
6053,2.15,47,30.43,57,162.79,7.87,9,5,23,15,21,6,8,18,35
6054,2.27,48,30.43,58,158.77,5.62,9,5,23,10,20,6,8,18,35
6055,2.22,48,30.43,57,180.05,5.62,9,5,23,5,18,6,8,18,35
6056,2.21,48,30.43,60,147.02,7.87,9,5,23,0,21,6,8,18,35
6057,2.31,48,30.43,58,172.06,3.37,9,5,22,55,21,6,8,18,35
6058,2.4,48,30.43,57,166.04,5.62,9,5,22,50,23,6,8,18,35
6059,2.58,48,30.43,55,158.75,4.5,9,5,22,45,23,6,8,18,35
6060,2.9,48,30.43,58,139.1,3.37,9,5,22,40,21,6,8,18,35
6061,2.14,48,30.43,60,158.98,5.62,9,5,22,35,23,6,8,18,35
6062,2.46,48,30.43,62,157.86,5.62,9,5,22,30,22,6,8,18,35
6063,2.15,49,30.43,62,146.59,6.75,9,5,22,25,27,6,8,18,35
6064,2.15,49,30.43,61,120.31,3.37,9,5,22,20,20,6,8,18,35
6065,2.32,49,30.43,60,167.48,1.12,9,5,22,15,23,6,8,18,35
6066,2.06,49,30.43,61,170.16,6.75,9,5,22,10,22,6,8,18,35
6067,2.23,48,30.43,60,152.18,4.5,9,5,22,5,24,6,8,18,35
6068,2.11,48,30.43,58,162.86,7.87,9,5,22,0,21,6,8,18,35
6069,2.53,49,30.43,63,159.97,2.25,9,5,21,55,22,6,8,18,35
6070,3.04,49,30.43,64,171.96,7.87,9,5,21,50,19,6,8,18,35
6071,2.81,49,30.43,61,158.3,5.62,9,5,21,45,22,6,8,18,35
6072,3.32,50,30.43,62,154.46,6.75,9,5,21,40,18,6,8,18,35
6073,3.07,50,30.43,60,124.85,2.25,9,5,21,35,19,6,8,18,35
6074,3.04,49,30.43,49,94.6,3.37,9,5,21,30,23,6,8,18,35
6075,3.08,49,30.43,65,159.21,4.5,9,5,21,25,20,6,8,18,35
6076,2.97,49,30.43,67,160.7,9.0,9,5,21,20,26,6,8,18,35
6077,2.95,49,30.43,67,136.64,5.62,9,5,21,15,21,6,8,18,35
6078,2.84,49,30.43,64,166.0,5.62,9,5,21,10,23,6,8,18,35
6079,2.12,49,30.43,71,159.43,6.75,9,5,21,5,19,6,8,18,35
6080,2.37,49,30.43,65,154.73,3.37,9,5,21,0,19,6,8,18,35
6081,2.07,49,30.43,66,143.94,3.37,9,5,20,55,19,6,8,18,35
6082,2.01,49,30.42,65,160.79,4.5,9,5,20,50,20,6,8,18,35
6083,1.95,49,30.42,69,155.59,4.5,9,5,20,45,21,6,8,18,35
6084,2.03,49,30.42,71,160.59,2.25,9,5,20,40,19,6,8,18,35
6085,2.25,48,30.42,78,159.8,4.5,9,5,20,35,23,6,8,18,35
6086,2.24,48,30.42,83,124.68,3.37,9,5,20,30,19,6,8,18,35
6087,1.97,48,30.42,90,121.68,1.12,9,5,20,25,22,6,8,18,35
6088,2.1,48,30.42,98,119.36,6.75,9,5,20,20,23,6,8,18,35
6089,2.01,48,30.41,99,162.2,3.37,9,5,20,15,21,6,8,18,35
6090,2.23,49,30.41,100,111.02,4.5,9,5,20,10,23,6,8,18,35
6091,2.01,49,30.41,100,136.64,4.5,9,5,20,5,20,6,8,18,35
6092,2.2,49,30.41,100,117.27,2.25,9,5,20,0,25,6,8,18,35
6093,2.27,49,30.41,100,77.88,4.5,9,5,19,55,21,6,8,18,35
6094,2.21,49,30.41,99,86.71,3.37,9,5,19,50,23,6,8,18,35
6095,2.36,50,30.41,100,86.69,2.25,9,5,19,45,22,6,8,18,35
6096,2.23,51,30.41,100,164.88,4.5,9,5,19,40,20,6,8,18,35
6097,2.42,51,30.41,100,117.27,2.25,9,5,19,35,21,6,8,18,35
6098,2.44,51,30.41,100,79.87,3.37,9,5,19,30,19,6,8,18,35
6099,2.49,52,30.41,100,73.31,3.37,9,5,19,25,24,6,8,18,35
6100,2.4,52,30.41,100,73.02,2.25,9,5,19,20,18,6,8,18,35
6101,2.7,53,30.41,100,56.36,2.25,9,5,19,15,19,6,8,18,35
6102,2.29,53,30.41,101,77.3,1.12,9,5,19,10,25,6,8,18,35
6103,3.31,53,30.41,101,78.12,1.12,9,5,19,5,4,6,8,18,35
6104,2.53,53,30.41,101,77.7,1.12,9,5,19,0,3,6,8,18,35
6105,2.64,53,30.41,100,77.77,1.12,9,5,18,55,4,6,8,18,35
6106,2.66,52,30.41,100,63.15,0.0,9,5,18,50,4,6,8,18,35
6107,2.74,52,30.41,100,81.67,2.25,9,5,18,45,8,6,8,18,35
6108,2.98,52,30.41,100,130.03,2.25,9,5,18,40,9,6,8,18,35
6109,3.86,52,30.41,99,47.88,0.0,9,5,18,35,9,6,8,18,35
6110,5.4,53,30.4,99,27.61,2.25,9,5,18,30,4,6,8,18,35
6111,5.7,53,30.4,99,39.54,3.37,9,5,18,25,6,6,8,18,35
6112,8.6,53,30.4,99,20.79,2.25,9,5,18,20,3,6,8,18,35
6113,12.41,54,30.4,99,5.88,3.37,9,5,18,15,8,6,8,18,35
6114,13.8,54,30.4,98,28.16,3.37,9,5,18,10,6,6,8,18,35
6115,19.85,54,30.4,98,335.46,2.25,9,5,18,5,5,6,8,18,35
6116,28.89,55,30.4,98,340.47,1.12,9,5,18,0,3,6,8,18,35
6117,19.3,55,30.4,97,1.22,1.12,9,5,17,55,3,6,8,18,35
6118,28.9,56,30.4,97,1.05,4.5,9,5,17,50,8,6,8,18,35
6119,69.48,56,30.4,95,352.99,3.37,9,5,17,45,5,6,8,18,35
6120,100.54,57,30.4,96,356.51,3.37,9,5,17,40,9,6,8,18,35
6121,183.01,57,30.4,97,326.66,4.5,9,5,17,35,3,6,8,18,35
6122,214.8,56,30.39,97,267.36,3.37,9,5,17,30,6,6,8,18,35
6123,199.17,56,30.4,97,51.5,1.12,9,5,17,25,4,6,8,18,35
6124,77.75,56,30.4,96,358.66,1.12,9,5,17,20,5,6,8,18,35
6125,249.42,57,30.4,96,351.7,3.37,9,5,17,15,2,6,8,18,35
6126,260.16,57,30.4,96,14.94,3.37,9,5,17,10,3,6,8,18,35
6127,155.72,56,30.4,96,1.09,1.12,9,5,17,5,3,6,8,18,35
6128,200.86,56,30.4,96,37.29,3.37,9,5,17,0,6,6,8,18,35
6129,121.77,56,30.4,95,33.01,1.12,9,5,16,55,7,6,8,18,35
6130,128.43,57,30.4,93,335.51,4.5,9,5,16,50,7,6,8,18,35
6131,167.58,58,30.4,92,1.39,7.87,9,5,16,45,4,6,8,18,35
6132,460.3,58,30.4,92,344.02,2.25,9,5,16,40,7,6,8,18,35
6133,265.4,59,30.4,91,335.72,1.12,9,5,16,35,3,6,8,18,35
6134,138.54,59,30.4,89,346.82,3.37,9,5,16,30,3,6,8,18,35
6135,313.54,60,30.4,89,358.14,9.0,9,5,16,25,2,6,8,18,35
6136,206.02,60,30.4,91,308.14,6.75,9,5,16,20,3,6,8,18,35
6137,278.73,59,30.4,89,350.98,4.5,9,5,16,15,9,6,8,18,35
6138,261.55,60,30.4,90,343.98,6.75,9,5,16,10,6,6,8,18,35
6139,295.9,59,30.4,92,323.36,7.87,9,5,16,5,7,6,8,18,35
6140,235.97,59,30.4,92,339.9,7.87,9,5,16,0,5,6,8,18,35
6141,274.33,59,30.4,92,335.69,5.62,9,5,15,55,4,6,8,18,35
6142,782.34,59,30.4,92,358.7,6.75,9,5,15,50,4,6,8,18,35
6143,498.57,58,30.4,92,356.63,3.37,9,5,15,45,4,6,8,18,35
6144,891.81,58,30.4,94,40.29,3.37,9,5,15,40,2,6,8,18,35
6145,342.9,58,30.4,92,355.6,3.37,9,5,15,35,2,6,8,18,35
6146,432.97,59,30.4,93,341.49,2.25,9,5,15,30,8,6,8,18,35
6147,436.0,59,30.4,91,3.23,3.37,9,5,15,25,8,6,8,18,35
6148,417.58,59,30.4,91,357.66,6.75,9,5,15,20,5,6,8,18,35
6149,536.21,59,30.4,92,343.55,6.75,9,5,15,15,3,6,8,18,35
6150,611.49,60,30.4,91,329.84,3.37,9,5,15,10,6,6,8,18,35
6151,669.09,60,30.41,91,335.78,9.0,9,5,15,5,6,6,8,18,35
6152,1003.99,60,30.41,92,351.4,5.62,9,5,15,0,8,6,8,18,35
6153,789.48,59,30.4,93,359.1,5.62,9,5,14,55,5,6,8,18,35
6154,674.18,59,30.41,92,0.66,6.75,9,5,14,50,4,6,8,18,35
6155,400.64,59,30.41,91,343.11,1.12,9,5,14,45,4,6,8,18,35
6156,330.78,60,30.41,90,20.3,3.37,9,5,14,40,6,6,8,18,35
6157,449.05,61,30.41,88,7.69,3.37,9,5,14,35,4,6,8,18,35
6158,759.98,61,30.41,88,357.87,6.75,9,5,14,30,4,6,8,18,35
6159,961.28,60,30.41,89,347.65,10.12,9,5,14,25,6,6,8,18,35
6160,562.24,60,30.41,91,335.52,4.5,9,5,14,20,5,6,8,18,35
6161,1254.94,60,30.41,90,0.84,2.25,9,5,14,15,4,6,8,18,35
6162,757.11,60,30.41,90,335.51,9.0,9,5,14,10,3,6,8,18,35
6163,635.99,60,30.41,90,36.46,2.25,9,5,14,5,12,6,8,18,35
6164,1104.42,61,30.41,89,2.08,6.75,9,5,14,0,6,6,8,18,35
